file	width	height	epub_file	alt_or_description	nearby_before	nearby_after
media/image/table_139.jpg	1628	159	9780698155671_EPUB-8.xhtml	Source table image table_139.jpg; no alt text supplied in EPUB	In addition to subjects, though, many languages will mark objects on the verb. Some will even make at least passing reference to indirect objects (Georgian and Swahili come to mind). This is referred 	Above, the only time the - aw suffix is used is when there is no overt object mentioned in the clause. When creating a language to be used in television or film, maximal subject agreement—and object m
media/image/table_141.jpg	1628	741	9780698155671_EPUB-8.xhtml	Source table image table_141.jpg; no alt text supplied in EPUB	As with tenses, there are about as many aspects as you can think of. Below is a listing of some grammatical aspects—many of which require multiple English words to express, in contrast to the conlang 	Each aspect focuses on an act from a different perspective in order to convey a slightly different shade of meaning. Usually a language encodes a few of these on the verb and uses multiword expression
media/image/table_142.jpg	1628	463	9780698155671_EPUB-8.xhtml	Source table image table_142.jpg; no alt text supplied in EPUB	When creating a language, the two moods that come up the most often are the indicative , which is just the basic form of a verb when making an ordinary statement, and the imperative or command form us	How moods will be used in a language tends to be idiosyncratic. Strike that. How anything about a verb is used in a language tends to be idiosyncratic. For example, the subjunctive in High Valyrian is
media/image/table_142_2.jpg	1628	352	9780698155671_EPUB-8.xhtml	Source table image table_142_2.jpg; no alt text supplied in EPUB	How moods will be used in a language tends to be idiosyncratic. Strike that. How anything about a verb is used in a language tends to be idiosyncratic. For example, the subjunctive in High Valyrian is	Now, it’s probably (read: definitely) my English speaker bias, but having a bunch of fancy grammatical moods is just more trouble than it’s worth. Sure, it may save me one or two syllables in one line
media/image/table_145.jpg	1628	335	9780698155671_EPUB-8.xhtml	Source table image table_145.jpg; no alt text supplied in EPUB	The fun of valency comes when we decide to take one verb and change the number of arguments it has. We do so all the time when speaking a language. These valency changing operations come in two variet	Above, the suffix - dho indicates the verb is in the passive, and this triggers the change in nominal suffixes (from egulina do to eguline re ), promoting egulino “steak” to subject position.
media/image/table_145_2.jpg	1628	339	9780698155671_EPUB-8.xhtml	Source table image table_145_2.jpg; no alt text supplied in EPUB	A common valency increasing operation is causativization . A causative verb is one that includes an agent who causes someone to perform or undergo the action of the verb. When an intransitive verb is 	Above, the suffix - sto indicates the verb is a causative, and this triggers the change in nominal morphology (from liva re to liva do ), and adds a causer to the argument structure.
media/image/Image74518.jpg	591	75	9780698155671_EPUB-8.xhtml	Source image: “I threw the onion into the fire.”	In Kamakawi, relative clauses (sentences that tell you more about a noun, e.g. the phrase I catapulted into space, in the longer phrase the onion I catapulted into space ) may only feature subjects or	“I threw the onion into the fire.”
media/image/Image74527.jpg	39	50	9780698155671_EPUB-8.xhtml	Source image: Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/	Should be pretty easy to pick out the word for “onion” there. Anyway, by adding an applicative - ku suffix to the verb lalau , you get lalauku , which means “to throw somewhere.” The direct object is 	Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/
media/image/Image74540.jpg	68	50	9780698155671_EPUB-8.xhtml	Source image: Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/	Should be pretty easy to pick out the word for “onion” there. Anyway, by adding an applicative - ku suffix to the verb lalau , you get lalauku , which means “to throw somewhere.” The direct object is 	Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/
media/image/Image74554.jpg	108	51	9780698155671_EPUB-8.xhtml	Source image: Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/	Should be pretty easy to pick out the word for “onion” there. Anyway, by adding an applicative - ku suffix to the verb lalau , you get lalauku , which means “to throw somewhere.” The direct object is 	Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/
media/image/Image74567.jpg	479	75	9780698155671_EPUB-8.xhtml	Source image: “I threw into the fire.”	Ka lalauku ei ie kava. / PST THROW - APL 1 SG OBJ-DEF fire/	“I threw into the fire.”
media/image/Image74582.jpg	38	50	9780698155671_EPUB-8.xhtml	Source image: Ka lalauku’u kava.	Now that the word for “fire,” kava , has been promoted to direct object position, it can be promoted to the subject of a sentence with a passive verb. By adding the passive suffix - ’u to the verb, we	Ka lalauku’u kava.
media/image/Image74597.jpg	38	50	9780698155671_EPUB-8.xhtml	Source image: Ka lalauku’u kava.	Now that the word for “fire,” kava , has been promoted to direct object position, it can be promoted to the subject of a sentence with a passive verb. By adding the passive suffix - ’u to the verb, we	Ka lalauku’u kava.
media/image/Image74610.jpg	367	75	9780698155671_EPUB-8.xhtml	Source image: / PST throw- APL-PSV fire/	Ka lalauku’u kava.	/ PST throw- APL-PSV fire/
media/image/Image74623.jpg	115	50	9780698155671_EPUB-8.xhtml	Source figure image Image74623.jpg; no alt text supplied in EPUB	If you want to say what was thrown into the fire, you can add ie hate “the onion” to the end (as in the first sentence), and if you want to say who did it, you can add ti’i “by me” to the end of that.	But now here comes the exciting part. Let’s say my friend Jon comes in as I’m talking to Scott about how I dispose of onions. Jon overhears me say something about a fire, and he says, “What fire are y
media/image/Image74638.jpg	76	50	9780698155671_EPUB-8.xhtml	Source figure image Image74638.jpg; no alt text supplied in EPUB	If you want to say what was thrown into the fire, you can add ie hate “the onion” to the end (as in the first sentence), and if you want to say who did it, you can add ti’i “by me” to the end of that.	But now here comes the exciting part. Let’s say my friend Jon comes in as I’m talking to Scott about how I dispose of onions. Jon overhears me say something about a fire, and he says, “What fire are y
media/image/Image74653.jpg	830	76	9780698155671_EPUB-8.xhtml	Source image: E kava poke lalauku’u ie hate ti’i.	But now here comes the exciting part. Let’s say my friend Jon comes in as I’m talking to Scott about how I dispose of onions. Jon overhears me say something about a fire, and he says, “What fire are y	E kava poke lalauku’u ie hate ti’i.
media/image/table_148.jpg	1628	131	9780698155671_EPUB-8.xhtml	Source table image table_148.jpg; no alt text supplied in EPUB	Word order refers to the order of elements in a phrase and a sentence. For example, English has Subject-Verb-Object—or SVO—word order, in that that’s the linear precedence of those three elements in a	Languages make use of many different word orders, though. Natural languages have been found that utilize all six logical orderings of subject, verb, and object as their default word order, and conlang
media/image/table_148_2.jpg	1628	257	9780698155671_EPUB-8.xhtml	Source table image table_148_2.jpg; no alt text supplied in EPUB	Languages make use of many different word orders, though. Natural languages have been found that utilize all six logical orderings of subject, verb, and object as their default word order, and conlang	The three orderings in the left-hand column are quite common; the three on the right much less so. The ordering of the verb and its object often (but not always) aligns with the orderings of several o
media/image/table_150.jpg	1628	209	9780698155671_EPUB-8.xhtml	Source table image table_150.jpg; no alt text supplied in EPUB	Languages differ in how they make use of derivation. Two quick examples should illustrate. Below is a comparison between related concepts first in English and Spanish and then in English and Hawaiian:	That, in a nutshell, is derivation. Some languages will derive one concept from another in a more or less predictable fashion ( teach vs. teacher ); some will treat concepts as completely distinct ( e
media/image/Image74864.jpg	113	54	9780698155671_EPUB-8.xhtml	Source figure image Image74864.jpg; no alt text supplied in EPUB	Arguably, our meaning for inspiration is more useful than a noun that means “breathing in,” but even so, derivations that produce unrelated words like this one are quite common. In Castithan, an old w	Derivational strategies differ in whether they turn a word of one grammatical category into another or not. For example, - ly takes an adjective and turns it into an adverb (e.g. sharp > sharply ). Re
media/image/Image74878.jpg	109	54	9780698155671_EPUB-8.xhtml	Source figure image Image74878.jpg; no alt text supplied in EPUB	Arguably, our meaning for inspiration is more useful than a noun that means “breathing in,” but even so, derivations that produce unrelated words like this one are quite common. In Castithan, an old w	Derivational strategies differ in whether they turn a word of one grammatical category into another or not. For example, - ly takes an adjective and turns it into an adverb (e.g. sharp > sharply ). Re
media/image/Image74891.jpg	210	54	9780698155671_EPUB-8.xhtml	Source figure image Image74891.jpg; no alt text supplied in EPUB	Arguably, our meaning for inspiration is more useful than a noun that means “breathing in,” but even so, derivations that produce unrelated words like this one are quite common. In Castithan, an old w	Derivational strategies differ in whether they turn a word of one grammatical category into another or not. For example, - ly takes an adjective and turns it into an adverb (e.g. sharp > sharply ). Re
media/image/Image74905.jpg	933	60	9780698155671_EPUB-8.xhtml	Source image: Zahon hudi zvoshakte .	My solution was to take the meaning required for a given utterance and spread it across the entire clause. That way if a sentence was running a little long, a word or two could be deleted with most of	Zahon hudi zvoshakte .
media/image/116002.jpg	96	37	9780698155671_EPUB-8.xhtml	Source image: / AUX notice thief warrior/	Zahon hudi zvoshakte .	/ AUX notice thief warrior/
media/image/116002.jpg	96	37	9780698155671_EPUB-8.xhtml	Source figure image 116002.jpg; no alt text supplied in EPUB	Above, the order is auxiliary-verb-object-subject. The order is strict, so if both the auxiliary zahon and verb were deleted, one at least could understand that the warrior ( zvoshakte ) was doing som	The key to make this work, though, was to add as much information to the noun as possible while minimizing its size. Take any noun of English—like one of Nina Post’s favorite words, child . There’s no
media/image/116002.jpg	96	37	9780698155671_EPUB-8.xhtml	Source figure image 116002.jpg; no alt text supplied in EPUB	Above, the order is auxiliary-verb-object-subject. The order is strict, so if both the auxiliary zahon and verb were deleted, one at least could understand that the warrior ( zvoshakte ) was doing som	The key to make this work, though, was to add as much information to the noun as possible while minimizing its size. Take any noun of English—like one of Nina Post’s favorite words, child . There’s no
media/image/116006.jpg	29	37	9780698155671_EPUB-8.xhtml	Source figure image 116006.jpg; no alt text supplied in EPUB	The noun class (or gender) system is reminiscent of Bantu, since the class markers are prefixes, but unlike Bantu, which changes prefixes depending on whether the noun is singular or plural (e.g. kita	The way it works is this: If a noun ends in a particular vowel, its plural will feature the opposite vowel in the quadrangle. Thus, if a singular word ends in , its plural will end in [u] , and vice v
media/image/116008.jpg	30	37	9780698155671_EPUB-8.xhtml	Source figure image 116008.jpg; no alt text supplied in EPUB	The noun class (or gender) system is reminiscent of Bantu, since the class markers are prefixes, but unlike Bantu, which changes prefixes depending on whether the noun is singular or plural (e.g. kita	The way it works is this: If a noun ends in a particular vowel, its plural will feature the opposite vowel in the quadrangle. Thus, if a singular word ends in , its plural will end in [u] , and vice v
media/image/table_155.jpg	1628	230	9780698155671_EPUB-8.xhtml	Source table image table_155.jpg; no alt text supplied in EPUB	The noun class (or gender) system is reminiscent of Bantu, since the class markers are prefixes, but unlike Bantu, which changes prefixes depending on whether the noun is singular or plural (e.g. kita	The way it works is this: If a noun ends in a particular vowel, its plural will feature the opposite vowel in the quadrangle. Thus, if a singular word ends in , its plural will end in [u] , and vice v
media/image/116011.jpg	29	37	9780698155671_EPUB-8.xhtml	Source figure image 116011.jpg; no alt text supplied in EPUB	The way it works is this: If a noun ends in a particular vowel, its plural will feature the opposite vowel in the quadrangle. Thus, if a singular word ends in , its plural will end in [u] , and vice v	In forming the noun classes of Irathient, I decided to assign a unique consonant-vowel combination to each prefix and make the singular suffix the opposite vowel from the prefix vowel. Thus, even if a
media/image/116013.jpg	31	37	9780698155671_EPUB-8.xhtml	Source figure image 116013.jpg; no alt text supplied in EPUB	The way it works is this: If a noun ends in a particular vowel, its plural will feature the opposite vowel in the quadrangle. Thus, if a singular word ends in , its plural will end in [u] , and vice v	In forming the noun classes of Irathient, I decided to assign a unique consonant-vowel combination to each prefix and make the singular suffix the opposite vowel from the prefix vowel. Thus, even if a
media/image/table_156.jpg	1628	763	9780698155671_EPUB-8.xhtml	Source table image table_156.jpg; no alt text supplied in EPUB	As for the classes themselves, I decided to have fun with them, since Irathients are aliens from a distant galaxy. On Earth, certain languages have made the distinction between poisonous and nonpoison	Outside of these first ten, there were others that had more specific or abstract designations, a couple of which were inspired directly by an older language of mine called Zhyler:
media/image/table_156_2.jpg	1628	319	9780698155671_EPUB-8.xhtml	Source table image table_156_2.jpg; no alt text supplied in EPUB	Outside of these first ten, there were others that had more specific or abstract designations, a couple of which were inspired directly by an older language of mine called Zhyler:	The remaining four classes were designated for diminutives and augmentatives and then further split by animacy. The augmentative class takes its prefix only if the root to which it’s added is monosyll
media/image/table_157.jpg	1628	312	9780698155671_EPUB-8.xhtml	Source table image table_157.jpg; no alt text supplied in EPUB	The remaining four classes were designated for diminutives and augmentatives and then further split by animacy. The augmentative class takes its prefix only if the root to which it’s added is monosyll	Though this is where the classes began, they ended up in different places after centuries of use. For example, although Class II started out housing words like hudi “thief,” habasi “idol,” and heimbi 
media/image/Image75257.jpg	158	60	9780698155671_EPUB-8.xhtml	Source figure image Image75257.jpg; no alt text supplied in EPUB	Though this is where the classes began, they ended up in different places after centuries of use. For example, although Class II started out housing words like hudi “thief,” habasi “idol,” and heimbi 	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V
media/image/Image75272.jpg	176	49	9780698155671_EPUB-8.xhtml	Source figure image Image75272.jpg; no alt text supplied in EPUB	Though this is where the classes began, they ended up in different places after centuries of use. For example, although Class II started out housing words like hudi “thief,” habasi “idol,” and heimbi 	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V
media/image/Image75292.jpg	213	62	9780698155671_EPUB-8.xhtml	Source figure image Image75292.jpg; no alt text supplied in EPUB	Though this is where the classes began, they ended up in different places after centuries of use. For example, although Class II started out housing words like hudi “thief,” habasi “idol,” and heimbi 	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V
media/image/Image75306.jpg	232	50	9780698155671_EPUB-8.xhtml	Source figure image Image75306.jpg; no alt text supplied in EPUB	Though this is where the classes began, they ended up in different places after centuries of use. For example, although Class II started out housing words like hudi “thief,” habasi “idol,” and heimbi 	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V
media/image/Image75319.jpg	212	50	9780698155671_EPUB-8.xhtml	Source figure image Image75319.jpg; no alt text supplied in EPUB	Though this is where the classes began, they ended up in different places after centuries of use. For example, although Class II started out housing words like hudi “thief,” habasi “idol,” and heimbi 	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V
media/image/Image75333.jpg	155	56	9780698155671_EPUB-8.xhtml	Source figure image Image75333.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75346.jpg	154	61	9780698155671_EPUB-8.xhtml	Source figure image Image75346.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75361.jpg	135	53	9780698155671_EPUB-8.xhtml	Source figure image Image75361.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75376.jpg	171	56	9780698155671_EPUB-8.xhtml	Source figure image Image75376.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75389.jpg	168	52	9780698155671_EPUB-8.xhtml	Source figure image Image75389.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75402.jpg	143	52	9780698155671_EPUB-8.xhtml	Source figure image Image75402.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75416.jpg	136	57	9780698155671_EPUB-8.xhtml	Source figure image Image75416.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75431.jpg	114	54	9780698155671_EPUB-8.xhtml	Source figure image Image75431.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75450.jpg	119	55	9780698155671_EPUB-8.xhtml	Source figure image Image75450.jpg; no alt text supplied in EPUB	The other semantic categories drifted in similar fashions, admitting many members that ended up being quite far from the original intent. For example, a nice pair illustrating the origins of Classes V	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 
media/image/Image75464.jpg	83	59	9780698155671_EPUB-8.xhtml	Source figure image Image75464.jpg; no alt text supplied in EPUB	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir
media/image/Image75477.jpg	118	51	9780698155671_EPUB-8.xhtml	Source figure image Image75477.jpg; no alt text supplied in EPUB	Classes XV through XVIII collectively became the “everything else” classes, for two reasons. First, diminutives can be anything; it’s all perception. Second, since Classes XVII and XVIII are the only 	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir
media/image/Image75491.jpg	110	46	9780698155671_EPUB-8.xhtml	Source figure image Image75491.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/Image75504.jpg	140	50	9780698155671_EPUB-8.xhtml	Source figure image Image75504.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/Image75519.jpg	168	50	9780698155671_EPUB-8.xhtml	Source figure image Image75519.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/116015.jpg	84	30	9780698155671_EPUB-8.xhtml	Source figure image 116015.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/Image75534.jpg	82	53	9780698155671_EPUB-8.xhtml	Source figure image Image75534.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/Image75547.jpg	132	51	9780698155671_EPUB-8.xhtml	Source figure image Image75547.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/Image75560.jpg	130	53	9780698155671_EPUB-8.xhtml	Source figure image Image75560.jpg; no alt text supplied in EPUB	Part of the fun in having a system like this is working with borrowings that do fit into a class because of the phonology of the word. For example, the Castithan word dimo “cover” was borrowed into Ir	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified
media/image/Image75574.jpg	223	55	9780698155671_EPUB-8.xhtml	Source figure image Image75574.jpg; no alt text supplied in EPUB	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified	
media/image/Image75590.jpg	131	59	9780698155671_EPUB-8.xhtml	Source figure image Image75590.jpg; no alt text supplied in EPUB	The best part about the system for me is that when sitting down to coin a new word in one class, I’m automatically asked by the system itself to imagine how else the concept of the root may be reified	
media/image/116017.jpg	145	39	9780698155671_EPUB-9.xhtml	Source figure image 116017.jpg; no alt text supplied in EPUB	As is common knowledge, there are fewer content restrictions for cable television programs such as HBO’s Game of Thrones and Syfy’s Defiance . However, a standard of review does apply to content for b	In addition, though, most of the time when I create a word or translate a line, that’s the end of it. It may get cut, or may need retranslating if the English changes, but the language part of it is a
media/image/116019.jpg	175	39	9780698155671_EPUB-9.xhtml	Source figure image 116019.jpg; no alt text supplied in EPUB	As is common knowledge, there are fewer content restrictions for cable television programs such as HBO’s Game of Thrones and Syfy’s Defiance . However, a standard of review does apply to content for b	In addition, though, most of the time when I create a word or translate a line, that’s the end of it. It may get cut, or may need retranslating if the English changes, but the language part of it is a
media/image/116021.jpg	125	37	9780698155671_EPUB-9.xhtml	Source figure image 116021.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116023.jpg	83	37	9780698155671_EPUB-9.xhtml	Source figure image 116023.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116024.jpg	102	37	9780698155671_EPUB-9.xhtml	Source figure image 116024.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116027.jpg	139	37	9780698155671_EPUB-9.xhtml	Source figure image 116027.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116029.jpg	248	37	9780698155671_EPUB-9.xhtml	Source figure image 116029.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116031.jpg	117	37	9780698155671_EPUB-9.xhtml	Source figure image 116031.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116037.jpg	116	37	9780698155671_EPUB-9.xhtml	Source figure image 116037.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116039.jpg	144	37	9780698155671_EPUB-9.xhtml	Source figure image 116039.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/116042.jpg	147	37	9780698155671_EPUB-9.xhtml	Source figure image 116042.jpg; no alt text supplied in EPUB	ketur (adj.) sleepy; ktor [ktor] (ii) bed; bektudon (vi) bedroom; ektira (viii) dream (for “to dream” use a movement word with ektira as a destination); ini m’ektira (expr.) to dream; iktur (xiii) to 	The original request was for a drug that could be used to affect people’s dreams. Everything else I created using Sondiv’s derivational system. This is how I populated the language’s vocabulary, and a
media/image/Image75610.jpg	109	46	9780698155671_EPUB-9.xhtml	Source figure image Image75610.jpg; no alt text supplied in EPUB	For episode 109 of Star-Crossed , I needed to generate a bunch of Sondiv vocabulary, including a word for a kind of black box from an alien spaceship. Rather than record just the audio or video of a f	News came back that the writers didn’t like the word—it was too similar to Emery, the name of the show’s main female character (true enough), and didn’t roll off the tongue (also true). I spun a bunch
media/image/116044.jpg	144	37	9780698155671_EPUB-9.xhtml	Source figure image 116044.jpg; no alt text supplied in EPUB	For episode 109 of Star-Crossed , I needed to generate a bunch of Sondiv vocabulary, including a word for a kind of black box from an alien spaceship. Rather than record just the audio or video of a f	News came back that the writers didn’t like the word—it was too similar to Emery, the name of the show’s main female character (true enough), and didn’t roll off the tongue (also true). I spun a bunch
media/image/116046.jpg	127	37	9780698155671_EPUB-9.xhtml	Source figure image 116046.jpg; no alt text supplied in EPUB	News came back that the writers didn’t like the word—it was too similar to Emery, the name of the show’s main female character (true enough), and didn’t roll off the tongue (also true). I spun a bunch	Mirzan didn’t fit any of the established nominal patterns of Sondiv. The linear ordering of vowels and consonants in Sondiv is quite specific, and so doing something small—like having the word end wit
media/image/Image75624.jpg	96	46	9780698155671_EPUB-9.xhtml	Source figure image Image75624.jpg; no alt text supplied in EPUB	The first step was seeing what similar words or roots existed. Sondiv, somewhat similar to Arabic, has a series of two- and three-consonant sequences that encode general semantic ideas, and then these	Jumping off from here, I looked into the ancient derivational patterns I’d created just in case I needed them. The older language— the proto-language that gave birth to Sondiv—had a series of root ext
media/image/116048.jpg	100	37	9780698155671_EPUB-9.xhtml	Source figure image 116048.jpg; no alt text supplied in EPUB	The first step was seeing what similar words or roots existed. Sondiv, somewhat similar to Arabic, has a series of two- and three-consonant sequences that encode general semantic ideas, and then these	Jumping off from here, I looked into the ancient derivational patterns I’d created just in case I needed them. The older language— the proto-language that gave birth to Sondiv—had a series of root ext
media/image/116050.jpg	92	37	9780698155671_EPUB-9.xhtml	Source figure image 116050.jpg; no alt text supplied in EPUB	Jumping off from here, I looked into the ancient derivational patterns I’d created just in case I needed them. The older language— the proto-language that gave birth to Sondiv—had a series of root ext	Getting from that to a flight recorder is a step, but not a difficult one. Often when a tool is developed that fulfills one or more of the functions of a human, it can be referred to by the name of th
