normalized_form_id,normalized_form,search_key,language_normalized,script,form_types,occurrence_count,printed_pages,pdf_pages,glosses,source_patterns,quality_flags,contexts_sample
WATKINS-UFORM-IMP-01969,replaced PROTECT by a two-part phrase,replaced protect by a two-part phrase,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,42,59,keep safe,form_plus_single_quote_gloss,,"o pequo and pasu vira respectively; Latin and Vedic have independently introduced other, alliterative words for MEN: pastores andpurusam. The Italic branch, Umbrian and Latin, has replaced PROTECT by a two-part phrase 'keep safe': ueiro peq"
WATKINS-UFORM-IMP-01970,rgg-an-,rgg-an,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,535,552,brains,form_plus_single_quote_gloss,,"ver' beside asrk (~ asn-) 'blood' and Gk. (~ Ved. asthn-) we would get *mosgrt. Such a form is indeed found, but metathesized to mostrg; it underlies Avestan mast(e)rgg-an- 'brains' (with Gershevitch 1959 ad Yt. 10.72, rather than 'temples'"
WATKINS-UFORM-IMP-01971,root han- is from IE *gʷhen-,root han- is from ie gwhen,Sanskrit/Vedic,latin-script,technical_reconstructed_or_phonological_form,1,305,322,"smite, slay",form_plus_single_quote_gloss,,"underscored by the phonetic figure ah- ah-, and by the marked word order V(erb) O(bject), with the verb sentence-initial. The whole phrase is inherited lexical material: the Vedic root han- is from IE *gʷhen- 'smite, slay', and Vedic ahi- f"
WATKINS-UFORM-IMP-01972,s notion of the,s notion of the,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,369,386,continuum of epic tradition,form_plus_single_quote_gloss,,"άχα φθεισίμβροτος presupposed the intermediate formula μάχα ἐναρίμβροτος, even though the latter surfaces only in 478 (Isthmian 8). It is in this sense that I would interpret Nagy's notion of the 'continuum of epic tradition' which Pindar w"
WATKINS-UFORM-IMP-01973,s-nt-io-. The meaning is thus,s-nt-io-. the meaning is thus,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,88,105,"real, existing",form_plus_single_quote_gloss,,"a kind of priest: they suggest a preform *(s)kouhx-e(i)- (B. Fortson).4 Vedic satya 'true' and Avestan haiviia- are formally derivatives of the participle of the verb 'to be': *h1s-nt-io-. The meaning is thus 'real, existing'. For the same "
WATKINS-UFORM-IMP-01974,s... Tpdrce a,s... tpdrce a,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,246,263,hospitable table,form_plus_single_quote_gloss,,"hou-, rather than Pokorny 513 ghau- 'invoke, call', with Lejeune ('qui interpelle 1'etranger'). 15. The prominence of the theme of commensality in the hospitality relation (Pindar's... Tpdrce a 'hospitable table') inclines one to see in Eur"
WATKINS-UFORM-IMP-01975,saeculum agrees exactly with Welsh hoedl,saeculum agrees exactly with welsh hoedl,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,351,368,lifespan,form_plus_single_quote_gloss,,"of Vergil's decem menses (Ed. 4.61), Hittite ITU 10 KAM (KUB 33.119+ iv 15,16), and Vedic dasa mdsan (RV 5.78.9), all 'ten months', it is Indo-European patrimony. Etymologically, saeculum agrees exactly with Welsh hoedl 'lifespan', and that"
WATKINS-UFORM-IMP-01976,- samsa-,samsa,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,90,107,praise of men-poets (of the gods),form_plus_single_quote_gloss,,"'(may thy) praise desired by the gods (resound, o Agni)'. In these examples deva- sasti-, sasti-deva- 'praise of the gods (of the poets)' looks very like the antithesis of nar(ya)- samsa- 'praise of men-poets (of the gods)', in the same Agn"
WATKINS-UFORM-IMP-01977,Sanskrit vi-dha- lit,sanskrit vi-dha- lit,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,337,354,put apart,form_plus_single_quote_gloss,,"to be crushed like reeds (not 'like baskets'), and we do not expect a specific verb (and preverb) like 'break apart' (arha duwarna-). Melchert loc. cit. for etymological reasons (Sanskrit vi-dha- lit. 'put apart') would assign to the Luvian"
WATKINS-UFORM-IMP-01978,satdm no rasva sarado vicdkse,satdm no rasva sarado vicdkse,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,351,368,grant us to see 100 autumns,form_plus_single_quote_gloss,,"pan of 100 years is certainly older than the Roman Republic. We find it commonly in Vedic as in RV 3.36.10, asme satdm sarddojivdse dhah 'grant us to live 100 autumns', RV 2.27.10 satdm no rasva sarado vicdkse 'grant us to see 100 autumns',"
WATKINS-UFORM-IMP-01979,"scanned disyllabic vaar, and Latin ur-ina",scanned disyllabic vaar and latin ur-ina,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,145,162,* water,form_plus_single_quote_gloss,,"'develop different themes', in Laroche's phrase. The ``` ```text 19. The interpretation of Luvian waar (+ neuter -sa) as 'water' is confirmed by its cognates Vedic var, scanned disyllabic vaar, and Latin ur-ina ' * water'. That of ali- uwan"
WATKINS-UFORM-IMP-01980,sdman-,sdman,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,56,73,chant,form_plus_single_quote_gloss,,"n subcontinent. It exists in two recensions, the Saunaka (translated by W. D. Whitney) and the Paippalada, of which new manuscripts have only recently come to light. The Samaveda (sdman- 'chant', probably related to Hittite ishamiya- 'sing'"
WATKINS-UFORM-IMP-01981,seen in the old word acupedius,seen in the old word acupedius,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,171,188,sharp-footed,form_plus_single_quote_gloss,,"etstone', Vedic sis'dti 'whets' ) and few, -oy 'wing', probably from *pte... It is semantically identical to Latin acci-piter 'hawk' < *h2aku-petr-, with first member more clearly seen in the old word acupedius 'sharp-footed' (Paul. Fest. 9"
WATKINS-UFORM-IMP-01982,"semantic realm, cf. Old Irish glun",semantic realm cf. old irish glun,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,351,368,"knee; knee-joint, generation",form_plus_single_quote_gloss,,"ruuama 'overcome hostilities'; RV 6.2.4. dvisodmho ndtarati 'he goes through the enemy as through straits'. In both Neo- and Old Hittite note LUKUR 5. For other metaphors in this semantic realm, cf. Old Irish glun 'knee; knee-joint, generat"
WATKINS-UFORM-IMP-01983,serve as an argument for the,serve as an argument for the,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,333,350,practical,form_plus_single_quote_gloss,,well as their common material and symbolic culture. This lengthy excursus into the historical implications of the associative chains evoked by formulas with Indo-Iranian vadh- may serve as an argument for the 'practical' utility of such spe
WATKINS-UFORM-IMP-01984,setuh is also the word for,setuh is also the word for,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,351,368,bridge,form_plus_single_quote_gloss,,"ntract'. Compare the Indo-Iranian perfect Vedic sisdya = Gathic Avestan hisaiia, and the figura etymologica in RV 8.67.8 manah setuh sisedayam 'may this fetter not bind us'. Vedic setuh is also the word for 'bridge'. In the ancient metaphor"
WATKINS-UFORM-IMP-01985,sg. pronoun,sg. pronoun,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,228,245,thee,form_plus_single_quote_gloss,,"ations of deixis are quite similar: accusative/instrumental argument (tiu vinu Thee with wine') beside dative/accusative (agndye tva To Agni thee'). Both have a directly governed 2sg. pronoun 'thee', and both show ellipsis of any verb. Whet"
WATKINS-UFORM-IMP-01986,shapes the narration of,shapes the narration of,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,10,27,heroic,form_plus_single_quote_gloss,,"st century. This formula, typically with a reflex of the same Indo-European verb root *gʷhen- (Vedic han-, Avestan jan-, Hittite kuen-, Greek φόνος, Old Irish gon-, English bane), shapes the narration of 'heroic' killing or overcoming of ad"
WATKINS-UFORM-IMP-01987,So in the same position always,so in the same position always,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,29,46,hear!,form_plus_single_quote_gloss,,"rhythmic sequences. Thus Homer has (u) 'was loosed' in a common formula, but (u) in //. 24.1, in line-initial position, where the first syllable must be long. So in the same position always 'hear!' with u. In Vedic the favored initial seque"
WATKINS-UFORM-IMP-01988,somddahhyamndmajdgrvi tdsmai le soma sdmaya xvdha,somddahhyamndmajdgrvi tdsmai le soma sdmaya xvdha,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,216,233,"What (is) thy undeceived, watchful name, o Soma, to that of thine, o Soma, to Soma hail!",form_plus_single_quote_gloss,,e as object first the Mount and the State and then the name of the Mount and the State: one with pihatu (29- 6. For a play on 'N and the name of N' in Vedic noteTS 3.3.3.2 ydt te somddahhyamndmajdgrvi tdsmai le soma sdmaya xvdha 'What (is) 
WATKINS-UFORM-IMP-01989,speech can of course be so,speech can of course be so,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,40,57,straddled,form_plus_single_quote_gloss,,"uent of the noun phrase to the right to straddle the verb).17 But adjoining caesura (I) and verse (II) boundary we find numberless examples like the following: 17. Other parts of speech can of course be so 'straddled', but the phenomenon is"
WATKINS-UFORM-IMP-01990,srudhi tvam,srudhi tvam,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,30,47,hear thou!,form_plus_single_quote_gloss,,"2. The terms iconic, indexical, and symbolic (of signs, functions) are taken and developed by Jakobson from the writings of C. S. Peirce. <!-- pdf-page: 47; printed-page: 30 --> srudhi tvam 'hear thou!', but where only a single consonant fo"
WATKINS-UFORM-IMP-01991,"substitution and variation, like vi vrasc-",substitution and variation like vi vrasc,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,309,326,"split apart, split open",form_plus_single_quote_gloss,,"compare that of Hittite simple verbs versus -sk- iteratives: see Dressier 1968. <!-- pdf-page: 326; printed-page: 309 --> Other verbs than han- are occasionally found, by lexical substitution and variation, like vi vrasc- 'split apart, spli"
WATKINS-UFORM-IMP-01992,suppose a basic root meaning of,suppose a basic root meaning of,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,437,454,"bind, tie",form_plus_single_quote_gloss,,"around one, ἀμιτρο-χίτωνες, epithet of Lydian warriors, and ἄμιτρος 'ungirdled' (i.e. not of marriageable age) in Callimachus. Formally the equations are perfect; but they seem to suppose a basic root meaning of 'bind, tie' and a lengthy se"
WATKINS-UFORM-IMP-01993,sur,sur,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,171,188,sharp,form_plus_single_quote_gloss,,"ogy borrowed from Mittanni Indic into Hurrian (and thence into Hittite) in the middle of the second millennium B.C. The epithet srat'ew 'sharp-winged' is from *sur-a-t'ew; sur 'sharp' < *koro- < *koh}-ro- (Latin cos 'whetstone', Vedic sis'd"
WATKINS-UFORM-IMP-01994,system throughout the Indo-European world that,system throughout the indo-european world that,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,71,88,a king without poets,form_plus_single_quote_gloss,,"r whom the worship is performed' ), for which the poet would be rewarded, i.e. paid. Most of the hymns of the Rigveda are so occasioned. It is a mark of the permansiveness of this system throughout the Indo-European world that 'a king witho"
WATKINS-UFORM-IMP-01995,tásmāc chámyayā samdhanti,tasmac chamyaya samdhanti,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,342,359,That is why he beats (the millstones) with a wedge,form_plus_single_quote_gloss,,"the evil one in V. 19.45, the ""Temptation of Zarathustra"". For the śamya 'wedge' we have even a collocation with the root *gʷhen- in a passage in the Śatapatha-Brāhmaṇa: 1.2.1.17 tásmāc chámyayā samdhanti 'That is why he beats (the millston"
WATKINS-UFORM-IMP-01996,tdsmin hlyatam yo,tdsmin hlyatam yo,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,270,287,smdn dvesti... yajnasamaldm... tdsmint sidatu yd,form_plus_single_quote_gloss,,parts of the horse. Noteworthy in the metrically and otherwise irregular 1 Ib is the sentiment (common in Vedic) we saw expressed in the Umbrian prayer in chap. 18: (yajnasamaldm)... tdsmin hlyatam yo 'smdn dvesti... yajnasamaldm... tdsmint
WATKINS-UFORM-IMP-01997,text,text,Sanskrit/Vedic,latin-script,attested_or_cited_form,2,68;415,85;432,Great fame; commit to memory and hand down,form_plus_single_quote_gloss,,"text To Sigemund came, after his death-day, no little fame, since the handy battler killed a serpent, the guardian of a treasure. ``` ```text 'Great fame' is expressed in the ancient figure of litotes, literally 'unlittle fame' (d m unlytel || Melchert 1993b:135), Cuneiform and Hieroglyphic Luvian ma-na-a-du (3 pi. ipv.) = Hittite ausdu 'let him see'; ``` 'be mindful of; remember' in Greek ```text 'commit to memory and hand down' in Vedic, Brahmanas and SOtras a-mna-. ``` <!-- pd"
WATKINS-UFORM-IMP-01998,That the compound,that the compound,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,65,82,name-fame,form_plus_single_quote_gloss,,"nom-klyu, literally 'name-fame', compare the Greek formula 'famed for his name', compound name and Vedic nama srutyam (RV 8.46.14) 'famous name'. That the compound 'name-fame' is of Common Tocharian date is clear from the title A nom-kdlywa"
WATKINS-UFORM-IMP-01999,the archaic word is diuderc,the archaic word is diuderc,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,447,464,gazing,form_plus_single_quote_gloss,,"isiuc, gen. driscon, a compound of cu, con 'dog' with hypocoristic gemination (*drissiccu). Now it was the sight of the creature which terrorized Fergus into disfigurement: the archaic word is diuderc 'gazing' from di-uss-derc-, with the co"
WATKINS-UFORM-IMP-02000,The Avestan compound verb apa.stauua-,the avestan compound verb apa.stauua,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,333,350,renounce,form_plus_single_quote_gloss,,"£syum... ghan&ia va8a-yanO darjhu.paitis (dahyu-pati-)? ``` The conflict is religious, the Mazdayasna (Avestan yaz-) and the ydjvan's with the dyajvan's (Vedic yaj-). The Avestan compound verb apa.stauua- 'renounce' is the antithesis of the"
WATKINS-UFORM-IMP-02001,the basic formula of ahann ahim,the basic formula of ahann ahim,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,521,538,he slew the serpent,form_plus_single_quote_gloss,,"was rather *sphag- X *gʷhen-, the more so since the root of κτείνω, Vedic ksanoti 'wounds' may itself be an Indo-European rhyme-form to *gʷhen-. We saw in chapters 53 and 55 that the basic formula of ahann ahim 'he slew the serpent' and its"
WATKINS-UFORM-IMP-02002,the cognate sic- in the meaning,the cognate sic- in the meaning,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,435,452,cast,form_plus_single_quote_gloss,,"'striking'. The epithet of the vazra in Avestan (fra-)hixta 'cast', belongs to the technical vocabulary of metalworking. It recurs in Vedic of the vajra and vadha, collocated with the cognate sic- in the meaning 'cast', as well as with han'"
WATKINS-UFORM-IMP-02003,The collocation rtdm sap-,the collocation rtdm sap,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,237,254,care for Truth,form_plus_single_quote_gloss,,"b isuidiia= Vedic isudhya- (2x, family books) is found only in the YH (3x), always in the bipartite formula namaxiiamahi isuidiidmahi 'we show reverence, we bring invigoration'. 10. The collocation rtdm sap- 'care for Truth' (5.68.4 etc.) a"
WATKINS-UFORM-IMP-02004,the compound epithet of Mithra vouru.gaoiiaoiti,the compound epithet of mithra vouru.gaoiiaoiti,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,112,129,having broad pasture,form_plus_single_quote_gloss,,"vyuti 'having broad pasture', occurring here as always in the Rigveda (6x) in the opening (up to the break), is a formula of Common Indo-Iranian date. Its equivalent in Avestan is the compound epithet of Mithra vouru.gaoiiaoiti 'having broa"
WATKINS-UFORM-IMP-02005,"the external world, when it is",the external world when it is,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,179,196,worked,form_plus_single_quote_gloss,,"further back we go the greater the emphasis on purely verbal art, the art of the spoken word. For the spoken word is a force, a creative power that can have a physical effect on the external world, when it is 'worked' or 'crafted' by the po"
WATKINS-UFORM-IMP-02006,The form recurs in Welsh prydydd,the form recurs in welsh prydydd,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,117,134,poet,form_plus_single_quote_gloss,,"Hittite au(S)- 'see', and Welsh awen 'poetic inspiration'.3 The old glossary word creth 'poetry' is remade from cretho, gen. sg. of cruth 'form' < *k""r-tu- (McManus 1983). The form recurs in Welsh prydydd 'poet' < *k""r- t-iio-. It is furthe"
WATKINS-UFORM-IMP-02007,the generations are,the generations are,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,351,368,links,form_plus_single_quote_gloss,,"dayam 'may this fetter not bind us'. Vedic setuh is also the word for 'bridge'. In the ancient metaphor which underlies IE *sah,i-tlo-m (*-tlo- nomen instrumenti) the 'lifespans', the generations are 'links' in the chain of human life.5 We "
WATKINS-UFORM-IMP-02008,The hawk is also in Homer,the hawk is also in homer,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,171,188,swiftest of flying creatures,form_plus_single_quote_gloss,,"adjective coicuTiETTy; 'swift-flying' is used both of horses (Iliad) and hawks (Hesiod), as well as; ' swift- winged' of the latter and 'swift-footed' of the former. The hawk is also in Homer 'swiftest of flying creatures'. Vedic shows the "
WATKINS-UFORM-IMP-02009,The Hittite verb kuenta,the hittite verb kuenta,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,321,338,killed,form_plus_single_quote_gloss,,"USilluy[(ankan)] kuenta DINGIRMES-s=a katti=ssi eser ``` ```text Tarhunnas came and he killed the serpent; and the gods were with him. ``` The Hittite verb kuenta 'killed' makes an exact equation with Vedic dhan(ri), hdn, and Avestany'a«(a|"
WATKINS-UFORM-IMP-02010,The Indo-European root *ueKJ-,the indo-european root uekj,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,119,136,speak,form_plus_single_quote_gloss,,"('spell, incantation'). 8 A possibly very old term is the word for a kind of metrical fault anocht, which corresponds exactly to Vedic anukta- 'unuttered' (Kausitaki-Brahmana 16.6). The Indo-European root *ueKJ- 'speak', zero-grade in *n-uk"
WATKINS-UFORM-IMP-02011,the Indo-Iranian dragon adversary is just,the indo-iranian dragon adversary is just,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,304,321,"serpent, snake",form_plus_single_quote_gloss,,"t noun *Urtram meaning 'resistance'; the channel is the divine epithet vftra-han- (Iranian vrVra-jan-), originally 'smashing resistance'. The original and inherited designation of the Indo-Iranian dragon adversary is just 'serpent, snake': "
WATKINS-UFORM-IMP-02012,the lifespan is,the lifespan is,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,352,369,gotten across,form_plus_single_quote_gloss,,"Further illustrations are given in chap. 40. Significantly in Vedic what is crossed over is more frequently 'life, lifespan'. The formula is pra tar' + dyus- 'lifespan' (*h,oiu-): the lifespan is 'gotten across', whence 'lengthened, prolong"
WATKINS-UFORM-IMP-02013,the likewise inherited merism of adjectives,the likewise inherited merism of adjectives,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,221,238,seen (and) unseen,form_plus_single_quote_gloss,,"24 uas est (NN+ V (NIf there is a f there f l a w, with a related abstract noun, s-stem *uak-os.14 The nominalization in the last example made possible the addition of the likewise inherited merism of adjectives 'seen (and) unseen': uirseto"
WATKINS-UFORM-IMP-02014,the litany of mantras or yajumsi,the litany of mantras or yajumsi,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,267,284,spells,form_plus_single_quote_gloss,,"ground, and they copulate more ferarum, in the manner of beasts. The symbolism is clear. Our concern in the present chapter is only the liturgical aspect of the Indian Asvamedha, the litany of mantras or yajumsi 'spells' recited at each seq"
WATKINS-UFORM-IMP-02015,the Luvian verb widai- a meaning,the luvian verb widai- a meaning,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,337,354,divide,form_plus_single_quote_gloss,,we do not expect a specific verb (and preverb) like 'break apart' (arha duwarna-). Melchert loc. cit. for etymological reasons (Sanskrit vi-dha- lit. 'put apart') would assign to the Luvian verb widai- a meaning 'divide'. But such is surely
WATKINS-UFORM-IMP-02016,the metrical contexts of the formula,the metrical contexts of the formula,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,21,38,imperishable fame,form_plus_single_quote_gloss,,wing is quite unlikely. The general consensus now is that the line must somehow reflect the combination of two hemistichs. I argued in passing in 1969 for a historical relation of the metrical contexts of the formula 'imperishable fame' in 
WATKINS-UFORM-IMP-02017,"the myth, for the verb tarhta",the myth for the verb tarhta,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,343,360,vanquished,form_plus_single_quote_gloss,,"ote the iconic etymological figure in the Hittite, phonetically Tarhunnan tarhta or Tarhuntan tarhta. We have in fact a whole nexus of inherited themes in the Hittite narration of the myth, for the verb tarhta 'vanquished' makes a nearly ex"
WATKINS-UFORM-IMP-02018,The name,the name,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,465,482,is probably a derivative of,form_plus_single_quote_gloss,,"d then the place, indexes the remoteness of the island Erytheia; West points out wryly that the difficulty of capturing Geryon's cattle 'consisted in the remoteness of the ranch.' The name ' is probably a derivative of 'red' or so understoo"
WATKINS-UFORM-IMP-02019,the nectar which,the nectar which,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,391,408,overcomes death,form_plus_single_quote_gloss,,"through his nostrils, so that his flesh might be lasting. ``` Greek νέκταρ reflects *nek-trh2- to the root of Latin nex: 'das über die (Todes-) Vernichtung hinwegrettende', the nectar which 'overcomes death'. It remained for Thieme's studen"
WATKINS-UFORM-IMP-02020,"-, the nominal derivative",the nominal derivative,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,411,428,WEAPON,form_plus_single_quote_gloss,,"reek version of the basic formula was verse-final # or hemistich-final II, and that the only form apt to fit that slot was * -, the nominal derivative 'WEAPON'. A tendency to verse- and clause-final position is also characteristic for the p"
WATKINS-UFORM-IMP-02021,The noun clearly belongs with Greek,the noun clearly belongs with greek,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,8,25,stretch out,form_plus_single_quote_gloss,,"ts of royalty and kingship. The old root noun *h3reg- is found only in the extreme west (Latin rex, Irish ri) and extreme east (Vedic raj-, Avestan barazi-raz- 'ruling on high').3 The noun clearly belongs with Greek 'stretch out', Latin reg"
WATKINS-UFORM-IMP-02022,The old glossary word creth,the old glossary word creth,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,117,134,poetry,form_plus_single_quote_gloss,,"variously termed. We have ai< *aui, gen. uad, uath < *aueth, IE *au-et- from a root *au- 'see' which we have in Hittite au(S)- 'see', and Welsh awen 'poetic inspiration'.3 The old glossary word creth 'poetry' is remade from cretho, gen. sg."
WATKINS-UFORM-IMP-02023,"the related Avestan miiazda-, Vedic miyedha-",the related avestan miiazda- vedic miyedha,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,71,88,"offering, oblation",form_plus_single_quote_gloss,,"enveniste 1969:1.163-9 on the basis of its Iranian (mizd m) and Germanic (English meed) cognates. The word has a clear 'exchange value' in the Maussian system of reciprocity; note the related Avestan miiazda-, Vedic miyedha- 'offering, obla"
WATKINS-UFORM-IMP-02024,the relative pronoun in ise yo,the relative pronoun in ise yo,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,112,129,who rules,form_plus_single_quote_gloss,,"in Avestan is the compound epithet of Mithra vouru.gaoiiaoiti 'having broad pasture', Yt. 10 passim. Other interesting features of this mantra are the fronting of the verb around the relative pronoun in ise yo 'who rules', creating a 'Pinda"
WATKINS-UFORM-IMP-02025,the root of and Vedic ksan-,the root of and vedic ksan,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,472,489,wound,form_plus_single_quote_gloss,,s) in the Odyssey. Of these only one in each epic (as here) is not line final. Line-final *ἔκτεν could continue an athematic aorist to *dken- (*kpen-\ a rhyme-form to *gʷhen-. For the root of and Vedic ksan- 'wound' cf. perhaps *dek- in Got
WATKINS-UFORM-IMP-02026,the same root. Cf. Olr. ar-midethar,the same root. cf. olr. ar-midethar,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,538,555,"hits the mark, succeeds, attains (truth)",form_plus_single_quote_gloss,,"ropriate measures' as the basic meaning. In this connection the name of the physician daughter of the Old Irish legendary physican Dian Cecht, Airmed (*aremeda), probably contains the same root. Cf. Olr. ar-midethar 'hits the mark, succeeds"
WATKINS-UFORM-IMP-02027,"the same semantics, Greek and Vedic",the same semantics greek and vedic,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,415,432,great fame,form_plus_single_quote_gloss,,"ressed in the ancient figure of litotes, literally 'unlittle fame' (d m unlytel), like Greek and Vedic 'imperishable fame'; compare also with the same semantics, Greek and Vedic 'great fame'.3 And embedded in the phonetic figure heard... ho"
WATKINS-UFORM-IMP-02028,"the two liturgical verbs, Ved. havamahe",the two liturgical verbs ved. havamahe,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,244,261,we invoke,form_plus_single_quote_gloss,,"osyllables. Once again we may assume a stylistic figure proper to the ritual liturgical language of the Common Indo-Iranian period, and preserved in both branches. The presence of the two liturgical verbs, Ved. havamahe 'we invoke' and Av. "
WATKINS-UFORM-IMP-02029,the Vedic name rjisvan-,the vedic name rjisvan,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,172,189,having swift dogs,form_plus_single_quote_gloss,,nty fbhum ``` <!-- pdf-page: 189; printed-page: 172 --> ```text We may recall finally the old comparison for Indo-European poetic language made first by Schulze 1933:124: the Vedic name rjisvan- 'having swift dogs' beside 'swift-footed dogs
WATKINS-UFORM-IMP-02030,the Vedic version of the formula,the vedic version of the formula,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,239,256,"thought, word and deed",form_plus_single_quote_gloss,,"hip which goes to the gods, this is the solid offering, these are the formulas, this is the soma, o Indra; the straw is spread... ``` We saw in n. 4 above the Vedic version of the formula 'thought, word and deed'. In Young Avestan the formu"
WATKINS-UFORM-IMP-02031,The Videvdāt,the videvdat,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,58,75,law against the daevas,form_plus_single_quote_gloss,,"ahlavi, the language of the native exegesis. Both yasna and yašt are derivatives of the root yaz- 'worship', cognate with Vedic yaj- and Greek 'worship', 'holy'. The Videvdāt 'law against the daevas' is collection of instructional (purifica"
WATKINS-UFORM-IMP-02032,The word asi-,the word asi,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,236,253,"granting, bestowal",form_plus_single_quote_gloss,,"cite no less than 5 examples in the Rigveda of is- with da- 'give' and 11 withdhd- 'place'. The epithet 'good' with asi- furthermore recurs 3 times in the Gathas (Y.43.5; 51.10,21). The word asi- 'granting, bestowal' from *arti-8 has no Ind"
WATKINS-UFORM-IMP-02033,the zero-grade *sm-ghs-ti- in Vedic sdgdhi-,the zero-grade sm-ghs-ti- in vedic sdgdhi,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,246,263,"eating together, communal meal",form_plus_single_quote_gloss,,"t. hostis, red-hostire, Sikel gosti-, Goth, gasts, Slavic gos-podb, gostL), zero grade *ghs- in Greek,, the cognate of Vedic ghas'eat'. Compare the suffixed *ghos-ti- 'guest' with the zero-grade *sm-ghs-ti- in Vedic sdgdhi- 'eating together"
WATKINS-UFORM-IMP-02034,things in Irish berla na filed,things in irish berla na filed,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,182,199,language of the poets,form_plus_single_quote_gloss,,"hierachization of vocabulary into aesthetically marked and unmarked forms (language of gods / language of men). The obscure style may favor a special vocabulary, like the names of things in Irish berla na filed 'language of the poets' or th"
WATKINS-UFORM-IMP-02035,thus semantically identical with Vedic Agni,thus semantically identical with vedic agni,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,90,107,Fire,form_plus_single_quote_gloss,,"senger (data), the mediator between gods and men. The functional correspon- dence is completed in Avestan with the use of nairiio.sarjha as a name of the god Fire (Avestan atar-), thus semantically identical with Vedic Agni 'Fire'. See in d"
WATKINS-UFORM-IMP-02036,-to-,to,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,119,136,not (to be) spoken,form_plus_single_quote_gloss,,"d for a kind of metrical fault anocht, which corresponds exactly to Vedic anukta- 'unuttered' (Kausitaki-Brahmana 16.6). The Indo-European root *ueKJ- 'speak', zero-grade in *n-uk""-to- 'not (to be) spoken', survived in Celtic only in isolat"
