pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
555	477	pdf-page-555	*märo-	*märo-	*māro-	*māro-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	39 Im Air. (bzw. Mir.) kaum greifbar, das Etymon ist weithin durch kelt. *märo- (air. mar, mor)
558	480	pdf-page-558	*mh~-I!o-zurückgehen	*mh~-I!o-zurückgehen	*mh~-I!o-	*mh~-I!o-	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	substantiviertes Adj. *mh~-I!o-zurückgehen könnte.
560	482	pdf-page-560	*maihskö-	*maihskö-	*maihskō-	*maihskō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	stufig auch germ. *maihskö- (*ll1Ojf-dabr 1) in ae. mbc-, mhd. meisch 'Maische'?
560	482	pdf-page-560	?*mold-uß	?*mold-uß	?*mold-uß	*mold-uß	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	? *mold-uß
566	488	pdf-page-566	*mimöro-	*mimöro-	*mimōro-	*mimōro-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"I< Zur mutmaßlichen Lautentwicklung s. SOßU1VER 1995,452: ""memsro- > *mimöro- > *miOr"
567	489	pdf-page-567	*marö(n)-	*marö(n)-	*marō(n)-	*marō(n)-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[germ. *marö(n)- in an., ahd. mara, ae. man: f. 'Nachtmahr'
569	491	pdf-page-569	*jyätu-	*jyätu-	*jyātu-	*jyātu-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	tum jivAtu- 'Leben', bzw. einer älteren Entsprechung *jyätu-, vgl. aav. jiiAtu-.
570	492	pdf-page-570	*~qlJa-	*~qlJa-	*~qlJa-	*~qlJa-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Mitanni *~qlJa- in hurrit.-akkad. mistannu 'Lohn für die
570	492	pdf-page-570	*mizdä(-n)-	*mizdä(-n)-	*mizdā(-n)-	*mizdā(-n)-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[germ. *mizdä(-n)- f. 'Lohn, Belohnung, Geschenk,5 in got.
571	493	pdf-page-571	*men(s)-dbhrtü-9	*men(s)-dʰhrtü	*men(s)-dʰhrtū	*men(s)-dʰhrtū	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	footnote_digits;nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*men(s)-dbhrtü-9
573	495	pdf-page-573	*mansdhä-tar-	*mansdhä-tar-	*mansdhā-tar-	*mansdhā-tar-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*mansdhä-tar- zu verbal nicht belegtem *mandhä- 'Andacht halten' o.ä. zu analysieren.
573	495	pdf-page-573	*mandhä-	*mandhä-	*mandhā-	*mandhā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*mansdhä-tar- zu verbal nicht belegtem *mandhä- 'Andacht halten' o.ä. zu analysieren.
573	495	pdf-page-573	*mund-ö-	*mund-ö-	*mund-ō-	*mund-ō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	stufe sei vermutlich im Germ. sekundär nach dem ö-Verb *mund-ö- 'auf etw. sehen' einge-
578	500	pdf-page-578	*ambrä-	*ambrä-	*ambrā-	*ambrā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*ambrä- FlN in mkymr.
582	504	pdf-page-582	*-NTIJ..	*-NTIJ..	*-NTIJ..	*-NTIJ..	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Zur Entwicklung von *-NTIJ.. im Gr. und zum Verlust der Aspiration, vgl. SCHWYZER 333.
585	507	pdf-page-585	*nlikt-Jqatra-	*nlikt-Jqatra-	*nlikt-Jqatra-	*nlikt-Jqatra-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	4Nach EWAia 11 4 hierher als *nlikt-Jqatra- 'Herrschaft über die Nacht habend', wenn die
585	507	pdf-page-585	*A1X	*A1X	*A1X	*A1X	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	anders PETERSEN, AmlPh 56 (1935), 56f.: lJ nach *A1X; inlij,llpt-AU1cr] usw.
587	509	pdf-page-587	*-tä-).	*-tä-)	*-tā-)	*-tā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"Bildung *nok""t-tV-aussprechen (nachHamp *-ti-oder *-tä-)."
588	510	pdf-page-588	"*nok""tqs?)"	*nokʷtqs?)	*nokʷtqs?)	*nokʷtqs?	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	"dem API. *nok""t/ns« *nok""tqs?) aufbaue."
589	511	pdf-page-589	*ä	*ä	*ā	*ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	duktivem Muster zu einem nicht belegten NSg. •nokto (mit *ä der Wurzelsilbe > ·0 durch
589	511	pdf-page-589	*näkto(u)	*näkto(u)	*nākto(u)	*nākto(u	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Umlaut) < *näkto(u) < *noktous hinzugebildet. S. zum Ausgang -ai ausführlich HIL-
590	512	pdf-page-590	*hzäm-	*h₂äm-	*h₂ām-	*h₂ām-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Stamm an eine Stammerweiterung nach einem der Wörter für Tag, vgl. *hz(a)j-rtn-, *hzäm-
590	512	pdf-page-590	"*neg""t-Ilertn-/*"	*negʷt-Ilertn-/*	*negʷt-Ilertn-/*	*negʷt-Ilertn-/*	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	"ursprüngliches Heteroklitikon *neg""t-Ilertn-/* pg""t-I!ertrr, dessen schwacher Stamm germ."
590	512	pdf-page-590	*unhtwön-	*unhtwön-	*unhtwōn-	*unhtwōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	* unhtwön- zugrunde liegen soll, vgJ. auch den Hinweis von CASARETTO 2004, 224 auf die
590	512	pdf-page-590	*ämör	*ämör	*āmōr	*āmōr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	30 Nach LEUKART, FS ChadwicklMinos 20-22 (1987), 359 mit -<op analogisch nach *ämör, dem
591	513	pdf-page-591	?*nögU-no-	?*nögU-no-	?*nögU-no-	*nögU-no-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	? *nögU-no-
591	513	pdf-page-591	(*')'UIJ.vopa<X	(*’)’UIJ.vopa<X	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	? [myk. in PNn ku-mo-no; ku-mo-no-so (*')'UIJ.vopa<X; 'Nackt-
593	515	pdf-page-593	*nä{l-ä	*nä{l-ä	*nā{l-ā	*nā{l-ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[kelt. *nä{l-ä in air. nau, GSg. noU. 'Boot, Schiff8
593	515	pdf-page-593	*nöwa-	*nöwa-	*nōwa-	*nōwa-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[germ. *nöwa- m. in an. nor 'Schiff, VG in an. naust n. 'Schiffs-
593	515	pdf-page-593	(*'QlCI3-VäF~	(*’QlCI3-VäF~	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	-myk. HG in PN Z.B. o-ku-na-wo (*'QlCI3-VäF~,vgl. 'QlCI3vEcoc;)
594	516	pdf-page-594	*nälJ-	*nälJ-	*nälJ-	*nälJ-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	220 der *nälJ- (d.h. *nah2IJ-) eine weitere Bedeutung 'Schiff, Gefäß (Trog), Tal, Rinne, Fluß'
594	516	pdf-page-594	*nöwiJön-)	*nöwiJön-)	*nöwiJön-)	*nöwiJön-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	leitungen, die Gefäße bezeichnen, wie norw. n(l1Ja « germ. *nöwiJön-) 'Trog, Boot', ahd.
594	516	pdf-page-594	*nälJä	*nälJä	*nälJä	*nälJä	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	dem alteuropäischen FIN *nälJä und seiner Sippe, wozu sich das Substratwort span. nava
595	517	pdf-page-595	*nällä.	*nällä	*nāllā	*nāllā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	jüngeren Sprachstufen; Ableitungen sind auch das Substratwort - 'Senke' und der FlN *nällä.
595	517	pdf-page-595	*ä	*ä	*ā	*ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	posita und Ableitungen vertreten. Zur Kürzung von *ä in jav. nauu- s. KEUENS, CU 35, vgl.
595	517	pdf-page-595	*näll-ä	*näll-ä	*nāll-ā	*nāll-ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	DE VAAN 2003, 137, 159. Zu osset. naw < *näll-ä s. CHEUNG 2002, 60, 208. Zur Verbindung
596	518	pdf-page-596	*nällä(*nah:Jllahr)	*nällä(*nah:Jllahr)	*nällä(*nah:Jllahr)	*nällä(*nah:Jllahr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	FlNn der Gestalt *nällä(*nah:Jllahr) s.o. Anm.l.
596	518	pdf-page-596	*näfliä	*näfliä	*nāfliā	*nāfliā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Schale' < urke\t. *näfliä, bret. nev'Behälter, Trog' < urkelt. *näl!i(* -ihz) oder *nällä (* -on-).
596	518	pdf-page-596	*näl!i(*	*näl!i(*	*nāl!i(*	*nāl!i(*	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Schale' < urke\t. *näfliä, bret. nev'Behälter, Trog' < urkelt. *näl!i(* -ihz) oder *nällä (* -on-).
596	518	pdf-page-596	*nällä	*nällä	*nāllā	*nāllā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Schale' < urke\t. *näfliä, bret. nev'Behälter, Trog' < urkelt. *näl!i(* -ihz) oder *nällä (* -on-).
598	520	pdf-page-598	*ande-nig-inä	*ande-nig-inä	*ande-nig-inā	*ande-nig-inā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	älteres *ande-nig-inä zurückgehen, das womöglich auch in abrit. andagin (RIG 11.2, *L-I07,
598	520	pdf-page-598	*DCpöt-	*DCpöt-	*DCpöt-	*DCpöt-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*DCpöt-, *nepot-, *nept-! m. 'Neffe; Enkel, Nachkomme,2
600	522	pdf-page-600	*-äts	*-äts	*-āts	*-āts	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*-äts,
601	523	pdf-page-601	*-ös<	*-ös<	*-ös<	*-ös<	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	11 Analogisch mit -0. < *-ös< *-öt-s nach den r- und n-Stämmen, vgl. LOHR 2000, 75, ferner
601	523	pdf-page-601	*-öt-s	*-öt-s	*-ōt-s	*-ōt-s	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	11 Analogisch mit -0. < *-ös< *-öt-s nach den r- und n-Stämmen, vgl. LOHR 2000, 75, ferner
603	525	pdf-page-603	*nepo-jöro-	*nepo-jöro-	*nepo-jōro-	*nepo-jōro-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	3 Nach HA.JNAL 1995, 132 geht iyk. nure/i-* letztlich auf ein Komp. *nepo-jöro- -
603	525	pdf-page-603	*jäuna-	*jäuna-	*jāuna-	*jāuna-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	'neu', das sich formal an balt. *jäuna- 'jung' angeglichen haben dürfte, sowie neuwenen, das ge-
607	529	pdf-page-607	(*padiä-t1	(*padiä-t1	(*padiā-t1	*padiā-t1	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	'Sehne' (*padiä-t1
607	529	pdf-page-607	*fetjö-82	*fetjö	*fetjō	*fetjō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	footnote_digits;nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *fetjö-82 f. in an. fit, GSg. fitjarf. 'Strandwiese,
609	531	pdf-page-609	*pod6-gegenüber	*pod6-gegenüber	*pod6-gegenūber	*pod6-gegenūber	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	270: heth. patä- aus *pod6-gegenüber luv. pätJI- aus *#0-.
609	531	pdf-page-609	*pöd-db(hJ-i-	*pöd-dʰ(h₃-i-	*pöd-dʰ(h₃-i-	*pöd-dʰ(h₃-i-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	8 Falls *pöd-db(hJ-i- 'Ort (wo man den Fuß hinstellt)', Diskussion bei s. bei *-dlJhri- sub
609	531	pdf-page-609	*IÖlun	*IÖlun	*IÖlun	*IÖlun	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	des Konsonantstamms sind z.B. im Got. der ASg. IOlu < urgerm. *IÖlun, der DPl. fotum<
609	531	pdf-page-609	*fötmiz	*fötmiz	*fōtmiz	*fōtmiz	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	urgerm. *fötmiz sowie der APl. fotuns < urgerm. *fötuInz. Diese Formen wurden als zu
609	531	pdf-page-609	*fötuInz.	*fötuInz	*fötuInz	*fötuInz	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	urgerm. *fötmiz sowie der APl. fotuns < urgerm. *fötuInz. Diese Formen wurden als zu
609	531	pdf-page-609	*peyä>	*peyä>	*peyä>	*peyä>	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	gr.lt6lle) > *podje> *poje> *peyä> *pei Auf dieser Dualform wurde ein neuer Sg. aufge-
611	533	pdf-page-611	*Elt[-ß&-d	*Elt[-ß&-d	*Elt[-ß&-d	*Elt[-ß&-d	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	angesetzt mit SOLMSEN 1909, 269 als *Elt[-ß&-d mit sekundärer Kürzung und nicht als Bildung
615	537	pdf-page-615	*pöd-o-	*pöd-o-	*pōd-o-	*pōd-o-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	degarbe' zu vergleichen, jedoch entgegen ME III 206 nicht mit diesem zu *pöd-o- 'Gefäß'
616	538	pdf-page-616	*hIlIehr	*h₁lIehr	*h₁lIehr	*h₁lIehr	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	'schwindet dahin, wird leer, ermangelt' durch den Wurzelansatz *hIlIehr 'verlassen, aufgeben;
616	538	pdf-page-616	*padjä-.	*padjä-	*padjā-	*padjā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	81 S. EWAia 11 SO: chwaresm. pzy < *padjä-.
616	538	pdf-page-616	*fatjö-	*fatjö-	*fatjō-	*fatjō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Anders GRIEPENTROG 1995, 171: aus germ. *fatjö- f., wohl Verbalabstraktum zum germ.
618	540	pdf-page-618	*fatön	*fatön	*fatōn	*fatōn	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Wort für 'Fuß', sondern mit IEW 790 zu germ. *fatön, *fatjan 'fassen' stellt. LIV 458 faßt die
618	540	pdf-page-618	*IXe)h2J!ör	*IXe)h₂J!ör	*IXe)h₂J!ör	*IXe)h₂J!ör	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*peh2!![(?), *IXe)h2J!ör, *phzUJfn-, *IXe)h2Verln- n. 'Feuer'!
618	540	pdf-page-618	*IXe)h2Verln-	*IXe)h₂Verln-	*IXe)h₂Verln-	*IXe)h₂Verln-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*peh2!![(?), *IXe)h2J!ör, *phzUJfn-, *IXe)h2Verln- n. 'Feuer'!
620	542	pdf-page-620	*p8hzflÖr	*p8h₂flÖr	*p8h₂flōr	*p8h₂flōr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*p8hrun-ejneben einem holodynamischen Kollekt. NASg. *p8hzflÖr, GSg. *phJ..u)/jen-s, ISg.
620	542	pdf-page-620	*pür	*pür	*pūr	*pūr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	liegt außeranatolisch überall ein Stamm *pür, *pun-es zugrunde, der verhältnismäßig alt sein
