pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
517	439	pdf-page-517	*XCJIl1-o-	*XCJIl1-o-	*XCJIl1-o-	*XCJIl1-o-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	nach TuRNER 726 Nr. 12528: mögl. auch *XCJIl1-o- (s.u.).
517	439	pdf-page-517	*/qJp-t6-	*/qJp-tó-	*/qJp-tó-	*/qJp-tó-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	hagen (2004), 224f.; als urspr. Syllabifizierung kann */qJp-t6- erwogen w~rden (vgl. Anm.l),
517	439	pdf-page-517	*kun-äbuJo-	*kun-äbuJo-	*kun-äbuJo-	*kun-äbuJo-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Vergleich mit lit. sun-obeJe 'Holzapfel' (Malus sylvestris) als *kun-äbuJo- aufgefaßt werden, s.
518	440	pdf-page-518	*kor-jo-hJÖn-14	*kor-jo-h₃Ön	*kor-jo-h₃Ön	*kor-jo-h₃Ön	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	footnote_digits;greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*kor-jo-hJÖn-14
520	442	pdf-page-520	*kor-jo-h.]ÖD-	*kor-jo-h.]ÖD-	*kor-jo-h.]ÖD-	*kor-jo-h.]ÖD-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	die einzige Form, die sich lautgesetzlich aus *kor-jo-h.]ÖD- herleiten ließe, wobei alternativ
520	442	pdf-page-520	*-hß}D-	*-hß}D-	*-hß}D-	*-hß}D-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	Ableitungen mit Hoffrnannsuffix *-hß}D- und solche mit individualisierendem *-<JD- einzel-
520	442	pdf-page-520	*-hß}D-	*-hß}D-	*-hß}D-	*-hß}D-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	sprachlich vermischt wurden, andererseits Ausgleich der ablautenden Stämme von *-hß}D-
520	442	pdf-page-520	*kor-jo-hJÖn-.	*kor-jo-h₃Ön-	*kor-jo-h₃Ön-	*kor-jo-h₃Ön-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	JS Belege s. SOLMSEN, Glotta 1 (1909), 76. Vgl. Anm. 14 zu *kor-jo-hJÖn-.
522	444	pdf-page-522	*kruhrQDoIahr	*kruhrQDoIahr	*kruhrQDoIahr	*kruhrQDoIahr	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*kruhrQDoIahr
524	446	pdf-page-524	*XTUuis-	*XTUuis-	*XTUuis-	*XTUuis-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	11 Anscheinend Partizip zu einem denam. Verb von *XTUuis-, vgl. EWAia I 411, s. auch HINTZE
524	446	pdf-page-524	*XTsllii-	*XTsllii-	*XTsllii-	*XTsllii-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*xr.JuuiS- < *XTsllii- < *xrapHJ-, räumt aber möglichen analogischen Einfluß des i-stämmigen
524	446	pdf-page-524	*1qEam	*1qEam	*1qEam	*1qEam	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	In der Od. erscheint mehrfach 1qEat', das für elidiertes *1qEam oder für 1qEa t(E) stehen
524	446	pdf-page-524	*kreIlH-	*kreIlH-	*kreIlH-	*kreIlH-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	Iit. knluti'autbäufen' zu *kreIlH- 'autbäufen, bedecken' (LIV 371) zu stellen. Eine Annähe-
530	452	pdf-page-530	*Jailf-ä-	*Jailf-ä-	*Jailf-ä-	*Jailf-ä-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	germ. *Jailf-ä- in an. Jeiga f. 'Miete, Leihe'
533	455	pdf-page-533	*mÖS8-n.	*mÖS8-n	*mÖS8-n	*mÖS8-n	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	germ. *mÖS8-n. oin ae. mös'Speise, Futter', ahd. muos'ds.', afr.
534	456	pdf-page-534	*mÖSB-	*mÖSB-	*mÖSB-	*mÖSB-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*med- in Frage; RAsMUSSEN, GS Schindler (1999), 494f. erwägt Anschluß von germ. *mÖSB-
536	458	pdf-page-536	*möPran-	*möPran-	*möPran-	*möPran-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	[germ. *möPran- in ahd. muodar n. 'Bauch (einer Schlange)',
552	474	pdf-page-552	*aßt-	*aßt-	*aßt-	*aßt-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*ajAnt-, *aßt- etc. geführt, was durch analogisch restituiertes m- sowie durchgeführtes -h- «
554	476	pdf-page-554	(*JPi-brIlO-)	(*JPi-brIlO-)	(*JPi-brIlO-)	*JPi-brIlO-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	wurde auch auf *ciya-F6c; (*JPi-brIlO-) mit metro Dehnung zurückgeführt, s. GEW 17 mit Lit.,
554	476	pdf-page-554	*1pß-S1..J)jo-	*1pß-S1..J)jo-	*1pß-S1..J)jo-	*1pß-S1..J)jo-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	wenn sie zu Recht als Ablt.gen *1pß-S1..J)jo- bzw. *Jl1g-s-dahr hierher gestellt werden; s. zu
560	482	pdf-page-560	?*mold-uß	?*mold-uß	?*mold-uß	*mold-uß	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	? *mold-uß
570	492	pdf-page-570	*~qlJa-	*~qlJa-	*~qlJa-	*~qlJa-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Mitanni *~qlJa- in hurrit.-akkad. mistannu 'Lohn für die
582	504	pdf-page-582	*-NTIJ..	*-NTIJ..	*-NTIJ..	*-NTIJ..	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Zur Entwicklung von *-NTIJ.. im Gr. und zum Verlust der Aspiration, vgl. SCHWYZER 333.
585	507	pdf-page-585	*nlikt-Jqatra-	*nlikt-Jqatra-	*nlikt-Jqatra-	*nlikt-Jqatra-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	4Nach EWAia 11 4 hierher als *nlikt-Jqatra- 'Herrschaft über die Nacht habend', wenn die
585	507	pdf-page-585	*A1X	*A1X	*A1X	*A1X	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	anders PETERSEN, AmlPh 56 (1935), 56f.: lJ nach *A1X; inlij,llpt-AU1cr] usw.
588	510	pdf-page-588	"*nok""tqs?)"	*nokʷtqs?)	*nokʷtqs?)	*nokʷtqs?	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	"dem API. *nok""t/ns« *nok""tqs?) aufbaue."
590	512	pdf-page-590	"*neg""t-Ilertn-/*"	*negʷt-Ilertn-/*	*negʷt-Ilertn-/*	*negʷt-Ilertn-/*	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	"ursprüngliches Heteroklitikon *neg""t-Ilertn-/* pg""t-I!ertrr, dessen schwacher Stamm germ."
591	513	pdf-page-591	?*nögU-no-	?*nögU-no-	?*nögU-no-	*nögU-no-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	? *nögU-no-
594	516	pdf-page-594	*nälJ-	*nälJ-	*nälJ-	*nälJ-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	220 der *nälJ- (d.h. *nah2IJ-) eine weitere Bedeutung 'Schiff, Gefäß (Trog), Tal, Rinne, Fluß'
594	516	pdf-page-594	*nöwiJön-)	*nöwiJön-)	*nöwiJön-)	*nöwiJön-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	leitungen, die Gefäße bezeichnen, wie norw. n(l1Ja « germ. *nöwiJön-) 'Trog, Boot', ahd.
594	516	pdf-page-594	*nälJä	*nälJä	*nälJä	*nälJä	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	dem alteuropäischen FIN *nälJä und seiner Sippe, wozu sich das Substratwort span. nava
596	518	pdf-page-596	*nällä(*nah:Jllahr)	*nällä(*nah:Jllahr)	*nällä(*nah:Jllahr)	*nällä(*nah:Jllahr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	FlNn der Gestalt *nällä(*nah:Jllahr) s.o. Anm.l.
598	520	pdf-page-598	*DCpöt-	*DCpöt-	*DCpöt-	*DCpöt-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*DCpöt-, *nepot-, *nept-! m. 'Neffe; Enkel, Nachkomme,2
601	523	pdf-page-601	*-ös<	*-ös<	*-ös<	*-ös<	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	11 Analogisch mit -0. < *-ös< *-öt-s nach den r- und n-Stämmen, vgl. LOHR 2000, 75, ferner
609	531	pdf-page-609	*pöd-db(hJ-i-	*pöd-dʰ(h₃-i-	*pöd-dʰ(h₃-i-	*pöd-dʰ(h₃-i-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	8 Falls *pöd-db(hJ-i- 'Ort (wo man den Fuß hinstellt)', Diskussion bei s. bei *-dlJhri- sub
609	531	pdf-page-609	*IÖlun	*IÖlun	*IÖlun	*IÖlun	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	des Konsonantstamms sind z.B. im Got. der ASg. IOlu < urgerm. *IÖlun, der DPl. fotum<
609	531	pdf-page-609	*fötuInz.	*fötuInz	*fötuInz	*fötuInz	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	urgerm. *fötmiz sowie der APl. fotuns < urgerm. *fötuInz. Diese Formen wurden als zu
609	531	pdf-page-609	*peyä>	*peyä>	*peyä>	*peyä>	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	gr.lt6lle) > *podje> *poje> *peyä> *pei Auf dieser Dualform wurde ein neuer Sg. aufge-
611	533	pdf-page-611	*Elt[-ß&-d	*Elt[-ß&-d	*Elt[-ß&-d	*Elt[-ß&-d	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	angesetzt mit SOLMSEN 1909, 269 als *Elt[-ß&-d mit sekundärer Kürzung und nicht als Bildung
616	538	pdf-page-616	*hIlIehr	*h₁lIehr	*h₁lIehr	*h₁lIehr	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	'schwindet dahin, wird leer, ermangelt' durch den Wurzelansatz *hIlIehr 'verlassen, aufgeben;
618	540	pdf-page-618	*IXe)h2J!ör	*IXe)h₂J!ör	*IXe)h₂J!ör	*IXe)h₂J!ör	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*peh2!![(?), *IXe)h2J!ör, *phzUJfn-, *IXe)h2Verln- n. 'Feuer'!
618	540	pdf-page-618	*IXe)h2Verln-	*IXe)h₂Verln-	*IXe)h₂Verln-	*IXe)h₂Verln-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*peh2!![(?), *IXe)h2J!ör, *phzUJfn-, *IXe)h2Verln- n. 'Feuer'!
624	546	pdf-page-624	?*fXJjg-no-	?*fXJjg-no-	?*fXJjg-no-	*fXJjg-no-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	? *fXJjg-no-
624	546	pdf-page-624	?*Ac)ik-ör-5	?*Ac)ik-ör	?*Ac)ik-ör	*Ac)ik-ör	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	footnote_digits;greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	? *Ac)ik-ör-5
626	548	pdf-page-626	*piX-r6-wird	*piX-r6-wird	*piX-r6-wird	*piX-r6-wird	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Variante *pik-i-zu diesem *piX-r6-wird im VG des av. PN pjsinah-, GSg. -naghö'Spitznase?'
631	553	pdf-page-631	*peJlX-ino-	*peJlX-ino-	*peJlX-ino-	*peJlX-ino-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*peJlX-ino-
634	556	pdf-page-634	(*väterliche?)	(*väterliche?)	(*väterliche?)	*väterliche?	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	mkymr. edrJ'd...d) m. '(*väterliche?) Wohnstätte'
640	562	pdf-page-640	*DÖTa-	*DÖTa-	*DÖTa-	*DÖTa-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	germ. *DÖTa- m. in an. Darr 'Boden', ae. Dör 'ds.', ahd. Duor
640	562	pdf-page-640	*Dörö-	*Dörö-	*Dörö-	*Dörö-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	'Saatfeld, Aur', germ. *Dörö- in ae. Dörf. 'Boden, Aur'
641	563	pdf-page-641	*pleh7ß/k-	*pleh7ß/k-	*pleh7ß/k-	*pleh7ß/k-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	363ff. Weiterer Zusammenhang zwischen *plehr und *plethr (sowie *pleh7ß/k- 'schlagen'
643	565	pdf-page-643	*DajJön-	*Dai̯Jön-	*Dai̯Jön-	*Dai̯Jön-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	[germ. *DajJön- in ahd. Dado m. 'Raden'
647	569	pdf-page-647	*frijöjJela-	*frijöjJela-	*frijöjJela-	*frijöjJela-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	[germ. *frijöjJela- in as. friuthil, ahd. friudiJm. 'liebhaber'
649	571	pdf-page-649	*Friyäspa-	*Friyäspa-	*Friyäspa-	*Friyäspa-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	13 Auch PN und VG im PN *Friyäspa- in elam. Über\., s. EWAia 11 189, MAYRHOFER,
652	574	pdf-page-652	*TÖS-	*TÖS-	*TÖS-	*TÖS-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*TÖS-
654	576	pdf-page-654	*rajJelöla-	*rai̯Jelöla-	*rai̯Jelöla-	*rai̯Jelöla-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	[germ. *rajJelöla- in ahd. radelät'mit Rädchen versehen,27
663	585	pdf-page-663	*U1ZlJIlD-	*U1ZlJIlD-	*U1ZlJIlD-	*U1ZlJIlD-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	germ. *U1ZlJIlD- in aschwed. omim. 'Eber'
665	587	pdf-page-665	*sal-imo-TI	*sal-imo-TI	*sal-imo-TI	*sal-imo-TI	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*sal-imo-TI
673	595	pdf-page-673	*cpi	*cpi	*cpi	*cpi	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	ö!O Vgl. lEW 831. Ansatz umstritten; Annahme einer Verbindung *(e)pi sed- mit Präverb *cpi
674	596	pdf-page-674	*südiculum	*südiculum	*südiculum	*südiculum	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	aus lat. *südiculum s. DRIESSEN/AAN DE WIEL, SCelt 37 (2003), 17ff.
678	600	pdf-page-678	*seg-oIä-	*seg-oIä-	*seg-oIä-	*seg-oIä-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	kelt. *seg-oIä- in keltib. PN GSg. seko, gall. PN Sega, mkymr. hy
681	603	pdf-page-681	*f.Xt9ATJ	*f.Xt9ATJ	*f.Xt9ATJ	*f.Xt9ATJ	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*f.Xt9ATJ vorausgesetzt wird, vgl. z.B. GEW I 599, s. jedoch zum Brit. VKG I 135 und II 29; vgl.
682	604	pdf-page-682	*f\OX1lc	*f\OX1lc	*f\OX1lc	*f\OX1lc	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Walkins (1998), 532ff. *f\OX1lc; in den Glossen ytOX'Iiv und lakon. ~uv (Hsch., Hdn.) muß
688	610	pdf-page-688	*sunpqn)-	*sunpqn)-	*sunpqn)-	*sunpqn)-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	einer Basis *suh;P1to- +n > germ. *sunpqn)- rechnet, deren sw. Stamm GSg. usw. *sunjrn-t:Z
688	610	pdf-page-688	*SÜD-	*SÜD-	*SÜD-	*SÜD-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	statt *SÜD- < *suh;P1- mit Laryngalmetathese. Ein sw. Stamm *suh;P1- ist (im Ggs. zu *suhzl-
690	612	pdf-page-690	*saJbö-	*saJbö-	*saJbö-	*saJbö-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	von germ. *saJbö- (*solp-8hr ) und *saJba- (*solp-h;r6-) denkbar. Es ergäbe sich aus dem ab-
691	613	pdf-page-691	*salbö-nicht	*salbö-nicht	*salbö-nicht	*salbö-nicht	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	(west)germ. kann eine Rückbildung zum germ. sw. Verb *salbö-nicht ausgeschlossen werden,
695	617	pdf-page-695	*suH-nqMr	*suH-nqMr	*suH-nqMr	*suH-nqMr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*suH-nqMr
