pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
367	289	pdf-page-367	*agjö-	*agjö-	*agjō-	*agjō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *agjö- f. in an. egg'Ecke, Kante, Schneide', ae. ecg'Schär-
371	293	pdf-page-371	*eserä	*eserä	*eserā	*eserā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	19 Unsicher, die Form weist auf slav. *eserä mit *e-, das bei Herleitung aus *hzak- nicht alt sein
372	294	pdf-page-372	*äk-r-i-	*äk-r-i-	*āk-r-i-	*āk-r-i-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Subst. liegt nach FRISK in lat leer < *äk-r-i- eine Vrddhi -Ableitung 'mit Spitze versehen:
372	294	pdf-page-372	*skarnä	*skarnä	*skarnā	*skarnā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	26 Ein galI. *skarnä neben *skarns 'Ahorn' erschließt HUBSCHMIED, Re 50 (1933), 263f. aus
378	300	pdf-page-378	*akä/önas	*akä/önas	*akā/ōnas	*akā/ōnas	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	wo zusätzlich Schreibung für *akunas, *akä/önas und ein API. aka-ns ('h2lllok-o-) in Betracht
381	303	pdf-page-381	?*-hzan-är	?*-h₂an-är	?*-h₂an-ār	*-h₂an-ār	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	? *-hzan-är
381	303	pdf-page-381	(*-ölo-)	(*-ölo-)	(*-ōlo-)	*-ōlo-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ist für die ostbalt. Formen mit Suffixtausch zu rechnen; zum lit. Sx. -uola- (*-ölo-) s.
383	305	pdf-page-383	(*onrH-nä	(*onrH-nä	(*onrH-nā	*onrH-nā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(1994),22 (*onrH-nä oder *onr-nä); DEMlRAJ 171 steht der tradit. Verbindung mit gr. övap
383	305	pdf-page-383	*onr-nä)	*onr-nä)	*onr-nā)	*onr-nā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(1994),22 (*onrH-nä oder *onr-nä); DEMlRAJ 171 steht der tradit. Verbindung mit gr. övap
383	305	pdf-page-383	*öv-Q'UX	*öv-Q’UX	*öv-Q	*öv-Q	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Formen *öv-Q'UX usw. auf die Abltg. oVE1pO- übertragen wäre, vgl. GEW 11 393.
383	305	pdf-page-383	(*hzin-äl)	(*h₂in-äl)	(*h₂in-āl)	*h₂in-āl	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Sprache 39 (1997), 15Of., Kreuzung aus dem anzunehmenden Kollekt. (*hzin-äl) und der in-
383	305	pdf-page-383	*-ärkann	*-ärkann	*-ār	*-ār	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Eine Form mit dehnstufigem Sx. *-ärkann gr. vmpet· EVEp1Et (Hsch.) und DASg. vc1Jpom., -a
383	305	pdf-page-383	*h2l1l1-är-	*h₂l1l1-är-	*h₂l1l1-ār-	*h₂l1l1-ār-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h2l1l1-är- vor oder der Anlaut a- wär~ analogisch restituiert. Wegen der fehlenden Zwischen-
385	307	pdf-page-385	*ä8ä-	*ä8ä-	*ā8ā-	*ā8ā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	githa-; *ä8ä- und die Basis von av. lIi8üi- und stünden in ähnlichem Verhältnis wie ved. ud-
388	310	pdf-page-388	*aznö-	*aznö-	*aznō-	*aznō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *aznö- 'Ernte') zu trennen ist; sie wird jedoch z.B. von EWAhd bevorzugt.
389	311	pdf-page-389	*anslä-	*anslä-	*anslā-	*anslā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Synkope *anslä- in hälAre. Zu b- s. LEUMANN 174.
389	311	pdf-page-389	*bäpi-	*bäpi-	*bāpi-	*bāpi-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[h1uv. *bäpi- 'Fluß')
391	313	pdf-page-391	*äp-barat-	*äp-barat-	*āp-barat-	*āp-barat-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Wasser zu bringen hat, sieht BARTHOLOMAE 329 ein Kompositum *äp-barat- 'der das Wasser
394	316	pdf-page-394	*äp-	*äp-	*āp-	*āp-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	32 Schreibung deutet auf ä- hin. Möglicherweise kontaminiert aus dem Wurzelnomen *äp- und
400	322	pdf-page-400	(*äpyOfEV'ta	(*äpyOfEV’ta	(*äpyOfEV	(*äpyOfEV	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Sekundärbildung cipyEvvO; < *bzlUl-es-IJ6- etc. Gr. ASg. m. äpyclvta (*äpyOfEV'ta, Pi. 01
400	322	pdf-page-400	*apa't'lX	*apa’t’lX	*apa	*apa	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	gr. *apa't'lX; 'Zeit des Pflügens' vorausgesetzt von lokr. 'Apa~
403	325	pdf-page-403	*'ApcltuUX	*’ApcltuUX	*	*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	SCHWYZER, Glotta 12 (1923),lf., BEEI<ES 1969, 261) aus *'ApcltuUX n. PI. 'Ackerfest', abge-
405	327	pdf-page-405	*-täja-	*-täja-	*-tāja-	*-tāja-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	43 S. zum Suffix VAlLLANT IV 534: bsl. *-täja-, wohl jo-Ableitung zu tä-Stämmen, vgl. gr.
410	332	pdf-page-410	(*'Avop-JJtlf)önc	(*’Avop-JJtlf)önc	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	? myk-\VG in PNn z.B. a-Do-me-de (*'Avop-JJtlf)önc;, vgl. 'Av<lpo-
411	333	pdf-page-411	*h2l1er-ön-	*h₂l1er-ön-	*h₂l1er-ōn-	*h₂l1er-ōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h2l1er-ön-
414	336	pdf-page-414	*o!!ikä	*ou̯ikä	*ou̯ikā	*ou̯ikā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	tes Fem. *h20P-ihr kann im Luv. und Germ., ferner in der Abltg. kelt. *o!!ikä (s.u.) vorliegen
415	337	pdf-page-415	*häwi-	*häwi-	*hāwi-	*hāwi-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ten Stamm *häwi- erklärbar ist und vI. noch durch Analogie zu WBWB- 'Rind' begünstigt wurde.
417	339	pdf-page-417	*ä-	*ä-	*ā-	*ā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	betont, daß iran. *ä- aus Brugmann-Dehnung entstanden sein könnte; eine Vrddhi, die ihre
421	343	pdf-page-421	*par-aus-ä	*par-aus-ä	*par-aus-ā	*par-aus-ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	24 Vgl. DMic. 11 84f. mit Üt.: *1tO{JC1FFaCoJ, Ableitung von *1tO{JC1FFd < *par-aus-ä, vgl. aiol.
424	346	pdf-page-424	*hßO!!s-no-	*hßOu̯s-no-	*hßōu̯s-no-	*hßōu̯s-no-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*hßO!!s-no-
424	346	pdf-page-424	*hzaps-ös	*h₂aps-ös	*h₂aps-ōs	*h₂aps-ōs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Herleitung < *S8pS-o- (mit abweichender Lautentwicklung gegenüber t'j~ &oe; < *hzaps-ös
426	348	pdf-page-426	*sterä-f.	*sterä-f	*sterā-f	*sterā-f	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?[kel1. *sterä-f. in Koll. mkymr. ser, kymr. ser, sjr, korn. ster,
430	352	pdf-page-430	*ster-ä	*ster-ä	*ster-ā	*ster-ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	teilung schwierig. WATKINS, Sprache 20 (1974), 10ft. rechnet mit kelt. *ster-ä, das aus
432	354	pdf-page-432	*kor-jo-'Männerbund'.	*kor-jo-	*kor-jo-	*kor-jo-	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	des SuffIXes aus *-hjll-s. Anm.14 u. 16 sub *kor-o-'Krieg', *kor-jo-'Männerbund'.
437	359	pdf-page-437	?*h2llös-n(i)jo-	?*h₂llös-n(i)jo-	?*h₂llōs-n(i)jo-	*h₂llōs-n(i)jo-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?*h2llös-n(i)jo-
437	359	pdf-page-437	*auströn-	*auströn-	*austrōn-	*austrōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *auströn- f. in ae. Eostre GN, ahd. öst(a)ra, Pl.östarülJ,
439	361	pdf-page-439	*/lösri-	*/lösri-	*/lōsri-	*/lōsri-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Stamm */lösri- vorliegen, vgl. MCCONE, Eriu 44 (1993), 70, der mir. fa(i)r, mkymr. gwawr als
439	361	pdf-page-439	*pä(r)r-	*pä(r)r-	*pā(r)r-	*pā(r)r-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*pä(r)r- < *pösr- offensichtlich direkt auf einen r-Stamm zurückführt. 6 BRIAIN, ZCP 14
439	361	pdf-page-439	*pösr-	*pösr-	*pōsr-	*pōsr-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*pä(r)r- < *pösr- offensichtlich direkt auf einen r-Stamm zurückführt. 6 BRIAIN, ZCP 14
440	362	pdf-page-440	*l!ös-r-	*l!ös-r-	*l!ōs-r-	*l!ōs-r-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*l!ös-r- an iran. und balt. Material der Bedeutung 'Frühling, Sommer' an. Semantisch gehört
440	362	pdf-page-440	*ä	*ä	*ā	*ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	kelt. *ä in *l!äsr-) in der Proklise.
440	362	pdf-page-440	*l!äsr-)	*l!äsr-)	*l!āsr-)	*l!āsr-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	kelt. *ä in *l!äsr-) in der Proklise.
441	363	pdf-page-441	*äusi-).	*äusi-)	*āusi-)	*āusi-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	IEW 86: Ansatz *äusi-). Bedenken bei RISCH, Wack.emagel-Koll. (1990), 242ff.: Da keines
445	367	pdf-page-445	*uös-n'n-	*uös-n’n-	*uōs-n	*uōs-n	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	*uös-n'n- Schwierigkeiten. Wie DE BERNARDO STEMPEL 1999, 135, Anm. 26 richtig bemerkt,
446	368	pdf-page-446	(*uksön)	(*uksön)	(*uksōn)	*uksōn	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	einzelsprachlich ein o-stufiges Suffix, vgL z. B. SZEMERENYI 1989, 154 (* uksön), anders
447	369	pdf-page-447	*-ö(n)	*-ö(n)	*-ō(n)	*-ō(n	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	6 Zeigt finalen ~Umlaut, demnach ist wohl von einem NSg. auf *-ö(n) > -ü usw. auszugehen,
450	372	pdf-page-450	*räh	*räh	*rāh	*rāh	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	slav. *räh m. 'Krebs' in skr. räk, slov. r8k, russ. rall
454	376	pdf-page-454	*-öu	*-öu	*-ōu	*-ōu	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"905: (*ok""-j- > alb. *s- + Dualendung -y < *-öu, vgl. alb. dy 'zwei' < *dl!öu), KLINGEN-"
454	376	pdf-page-454	*dl!öu)	*dl!öu)	*dl!ōu)	*dl!ōu	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"905: (*ok""-j- > alb. *s- + Dualendung -y < *-öu, vgl. alb. dy 'zwei' < *dl!öu), KLINGEN-"
460	382	pdf-page-460	*ahtö-	*ahtö-	*ahtō-	*ahtō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	m. n 'Sinn, Verstand', germ. *ahtö- f. 'Beachtung' in ae. eaht 'Überlegung', afr. aht(c) 'Ge-
462	384	pdf-page-462	*h3Il1cjglJ..vermutet	*h₃Il1cjgʰ..vermutet	*h3Il1cjglJ	*h3Il1cjglJ	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	9 Eine Bildung zu *h3Il1cjglJ..vermutet HEIDERMANNS, Unguistica Baltica 7 (1998), 77ff. auch in
465	387	pdf-page-465	*nabä-	*nabä-	*nabā-	*nabā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	sprachliche Zugehörigkeitsbildung zu balt. *nabä- handeln. Nach KuNGENSCHMITT, MSS 37
465	387	pdf-page-465	*ösa-	*ösa-	*ōsa-	*ōsa-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[germ. *ösa- in an. 05:5 m. 'Außmündung', ae. ör'Anfang,
466	388	pdf-page-466	*öps-	*öps-	*ōps-	*ōps-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	In der älteren Lit. meist als Wwzelnomen *öps-, :JfIS-, formal identisch mit dem Wort für
466	388	pdf-page-466	(*ö{ujs)	(*ö{ujs)	(*ō{ujs)	*ō{ujs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	'Ohr', vgl. z.B. BRUGMANN 138 (*ö{ujs), IEW, OE BERNARDO STEMPEL 1999, 26 (mit Hin-
467	389	pdf-page-467	*b2linbrös	*b2linbrös	*b2linbrōs	*b2linbrōs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	einen s-Stamm *b2linbrös zu •b:;enhr 'atmen' (s. dort Anm.), der die Basis darstelle von idg.
472	394	pdf-page-472	"*ik""-ör-i-"	*ikʷ-ör-i-	*ikʷ-ōr-i-	*ikʷ-ōr-i-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"*jck, + je> *fchair), vgI. auch PETIT 2004,103 mit Fn.I72: *ik""-ör-i- (> *ik""äri- > *echair)."
472	394	pdf-page-472	"*ik""äri-"	*ikʷäri-	*ikʷāri-	*ikʷāri-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"*jck, + je> *fchair), vgI. auch PETIT 2004,103 mit Fn.I72: *ik""-ör-i- (> *ik""äri- > *echair)."
472	394	pdf-page-472	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*ö nur in Endsilben kelt. *ü liefert, palatales -rkann mit dem fern. Genus in Zusammenhang
472	394	pdf-page-472	*ü	*ü	*ū	*ū	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*ö nur in Endsilben kelt. *ü liefert, palatales -rkann mit dem fern. Genus in Zusammenhang
474	396	pdf-page-474	*yüja-zu	*yüja-zu	*yūja-zu	*yūja-zu	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	erreichen'. Nach DE VAAN2003, 295,311 wäre eher mit VG *yüja-zu rechnen.
475	397	pdf-page-475	*jet-no-tüt-)	*jet-no-tüt-)	*jet-no-tūt-)	*jet-no-tūt-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ystna- 'Bemühung' als *jet-no-tüt-), lEW 507 « *jet-u-tüt- mit e-Dehnstufe in der Wurzel),
475	397	pdf-page-475	*jet-u-tüt-	*jet-u-tüt-	*jet-u-tūt-	*jet-u-tūt-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ystna- 'Bemühung' als *jet-no-tüt-), lEW 507 « *jet-u-tüt- mit e-Dehnstufe in der Wurzel),
